type,type_encoded,Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_Wear,temp_difference,power,wear_degree,Machine_Failure_Type
H,0,299.0,310.1,2053.0,19.7,137.0,11.100000000000023,40444.1,2698.9,none
L,1,299.0,310.1,1583.0,35.8,142.0,11.100000000000023,56671.399999999994,5083.599999999999,none
L,1,299.0,310.0,1672.0,33.2,144.0,11.0,55510.4,4780.8,none
M,2,299.0,310.0,1337.0,57.4,146.0,11.0,76743.8,8380.4,none
H,0,299.1,310.1,1421.0,41.2,149.0,11.0,58545.200000000004,6138.8,none
L,1,299.1,310.2,1425.0,52.7,154.0,11.099999999999966,75097.5,8115.8,none
L,1,299.2,310.2,1609.0,33.2,156.0,11.0,53418.8,5179.200000000001,none
L,1,299.2,310.3,1507.0,41.3,158.0,11.100000000000023,62239.1,6525.4,none
L,1,299.2,310.3,1463.0,38.9,160.0,11.100000000000023,56910.7,6224.0,none
H,0,299.3,310.4,1393.0,44.9,162.0,11.099999999999966,62545.7,7273.8,none
L,1,299.3,310.4,1725.0,26.8,167.0,11.099999999999966,46230.0,4475.6,none
L,1,299.4,310.5,1514.0,36.1,169.0,11.100000000000023,54655.4,6100.900000000001,none
L,1,299.3,310.4,1365.0,53.9,171.0,11.099999999999966,73573.5,9216.9,none
L,1,299.4,310.5,1372.0,46.3,173.0,11.100000000000023,63523.6,8009.9,none
L,1,299.4,310.4,1509.0,40.6,175.0,11.0,61265.4,7105.0,none
L,1,299.3,310.4,1629.0,32.6,177.0,11.099999999999966,53105.4,5770.2,none
L,1,299.4,310.5,1749.0,28.1,179.0,11.100000000000023,49146.9,5029.900000000001,none
L,1,299.4,310.4,1582.0,31.7,181.0,11.0,50149.4,5737.7,none
L,1,299.2,310.2,1458.0,47.0,183.0,11.0,68526.0,8601.0,none
L,1,299.1,310.1,1416.0,41.2,185.0,11.0,58339.200000000004,7622.000000000001,none
H,0,299.1,310.0,1657.0,33.1,187.0,10.899999999999977,54846.700000000004,6189.7,none
M,2,299.1,310.0,1437.0,41.1,192.0,10.899999999999977,59060.700000000004,7891.200000000001,none
M,2,299.1,310.0,1580.0,36.0,195.0,10.899999999999977,56880.0,7020.0,none
M,2,299.0,310.0,1488.0,46.3,198.0,11.0,68894.4,9167.4,none
L,1,299.0,309.9,1373.0,55.7,201.0,10.899999999999977,76476.1,11195.7,OSF
L,1,299.1,310.0,1367.0,56.3,203.0,10.899999999999977,76962.09999999999,11428.9,OSF
H,0,299.1,310.0,1431.0,49.5,205.0,10.899999999999977,70834.5,10147.5,none
L,1,299.0,310.1,1623.0,33.0,210.0,11.100000000000023,53559.0,6930.0,none
L,1,299.0,310.0,1484.0,39.6,212.0,11.0,58766.4,8395.2,none
L,1,299.0,309.9,1548.0,34.5,214.0,10.899999999999977,53406.0,7383.0,none
L,1,298.9,309.8,1287.0,61.9,216.0,10.900000000000034,79665.3,13370.4,OSF
M,2,298.9,309.8,1392.0,43.1,218.0,10.900000000000034,59995.200000000004,9395.800000000001,none
H,0,299.0,310.0,1458.0,44.9,221.0,11.0,65464.2,9922.9,none
M,2,299.1,310.1,1570.0,30.9,226.0,11.0,48513.0,6983.4,none
L,1,299.1,310.1,1435.0,48.8,229.0,11.0,70028.0,11175.199999999999,OSF
L,1,299.1,310.2,1317.0,54.8,231.0,11.099999999999966,72171.59999999999,12658.8,OSF
L,1,299.2,310.3,1610.0,33.3,233.0,11.100000000000023,53612.99999999999,7758.9,none
M,2,299.1,310.3,1838.0,24.0,235.0,11.199999999999989,44112.0,5640.0,none
L,1,299.2,310.3,1352.0,48.9,238.0,11.100000000000023,66112.8,11638.199999999999,OSF
L,1,299.1,310.3,1619.0,35.2,240.0,11.199999999999989,56988.8,8448.0,none
L,1,299.1,310.3,1619.0,31.1,242.0,11.199999999999989,50350.9,7526.200000000001,none
L,1,299.0,310.2,1690.0,30.7,244.0,11.199999999999989,51883.0,7490.8,none
L,1,299.0,310.2,1412.0,44.1,246.0,11.199999999999989,62269.200000000004,10848.6,none
H,0,299.0,310.2,1744.0,31.5,0.0,11.199999999999989,54936.0,0.0,none
M,2,299.0,310.1,1593.0,35.4,5.0,11.100000000000023,56392.2,177.0,none
L,1,299.1,310.2,1695.0,29.6,8.0,11.099999999999966,50172.0,236.8,none
M,2,299.0,310.2,1298.0,57.2,10.0,11.199999999999989,74245.6,572.0,none
L,1,299.0,310.1,1886.0,21.2,13.0,11.100000000000023,39983.2,275.59999999999997,none
L,1,299.0,310.1,2033.0,19.3,15.0,11.100000000000023,39236.9,289.5,none
M,2,299.1,310.2,1711.0,28.1,17.0,11.099999999999966,48079.100000000006,477.70000000000005,none
L,1,299.1,310.2,1598.0,33.4,20.0,11.099999999999966,53373.2,668.0,none
L,1,299.1,310.1,1894.0,24.2,22.0,11.0,45834.799999999996,532.4,none
M,2,299.1,310.1,1412.0,44.4,24.0,11.0,62692.799999999996,1065.6,none
L,1,299.1,310.0,1394.0,46.6,27.0,10.899999999999977,64960.4,1258.2,none
M,2,299.0,310.0,1338.0,56.4,29.0,11.0,75463.2,1635.6,none
H,0,298.9,309.9,1376.0,51.0,32.0,11.0,70176.0,1632.0,none
L,1,299.0,310.0,1360.0,48.1,37.0,11.0,65416.0,1779.7,none
L,1,299.1,310.1,1486.0,40.7,39.0,11.0,60480.200000000004,1587.3000000000002,none
M,2,299.1,310.1,1649.0,31.6,41.0,11.0,52108.4,1295.6000000000001,none
L,1,299.1,310.1,1367.0,45.6,44.0,11.0,62335.200000000004,2006.4,none
L,1,299.0,310.1,1362.0,59.5,46.0,11.100000000000023,81039.0,2737.0,none
M,2,298.9,310.0,1520.0,35.6,48.0,11.100000000000023,54112.0,1708.8000000000002,none
L,1,299.0,310.0,1582.0,31.9,51.0,11.0,50465.799999999996,1626.8999999999999,none
M,2,299.0,310.0,1667.0,30.0,53.0,11.0,50010.0,1590.0,none
L,1,298.9,310.0,1693.0,28.8,56.0,11.100000000000023,48758.4,1612.8,none
L,1,298.9,310.0,1559.0,33.4,58.0,11.100000000000023,52070.6,1937.1999999999998,none
L,1,298.9,309.9,1592.0,32.0,60.0,11.0,50944.0,1920.0,none
L,1,298.9,309.9,1404.0,39.8,62.0,11.0,55879.2,2467.6,none
M,2,298.8,309.8,1413.0,45.5,64.0,11.0,64291.5,2912.0,none
L,1,298.8,309.8,1663.0,28.2,67.0,11.0,46896.6,1889.3999999999999,none
L,1,298.8,309.8,1508.0,36.3,69.0,11.0,54740.399999999994,2504.7,none
M,2,298.9,309.8,1353.0,53.7,71.0,10.900000000000034,72656.1,3812.7000000000003,none
L,1,298.8,309.8,1485.0,42.4,74.0,11.0,62964.0,3137.6,none
L,1,298.9,310.0,1633.0,31.2,76.0,11.100000000000023,50949.6,2371.2,none
L,1,298.9,310.0,1422.0,43.6,78.0,11.100000000000023,61999.200000000004,3400.8,none
L,1,298.9,310.1,1577.0,41.4,80.0,11.200000000000045,65287.799999999996,3312.0,none
L,1,298.9,310.0,1482.0,41.1,82.0,11.100000000000023,60910.200000000004,3370.2000000000003,none
M,2,299.0,310.1,1705.0,30.1,84.0,11.100000000000023,51320.5,2528.4,none
L,1,299.0,310.1,1699.0,32.9,87.0,11.100000000000023,55897.1,2862.2999999999997,none
L,1,299.0,310.1,1664.0,29.7,89.0,11.100000000000023,49420.799999999996,2643.2999999999997,none
M,2,299.0,310.0,1486.0,34.6,91.0,11.0,51415.6,3148.6,none
L,1,299.1,310.1,1336.0,61.3,94.0,11.0,81896.8,5762.2,none
H,0,299.1,310.1,1429.0,42.9,96.0,11.0,61304.1,4118.4,none
M,2,299.1,310.2,1456.0,48.4,101.0,11.099999999999966,70470.4,4888.4,none
L,1,299.1,310.2,1496.0,45.0,104.0,11.099999999999966,67320.0,4680.0,none
L,1,299.1,310.1,1894.0,20.1,106.0,11.0,38069.4,2130.6000000000004,none
L,1,299.1,310.1,1373.0,55.6,108.0,11.0,76338.8,6004.8,none
H,0,299.0,310.0,1387.0,45.2,110.0,11.0,62692.4,4972.0,none
L,1,298.9,309.9,1500.0,44.2,115.0,11.0,66300.0,5083.0,none
L,1,298.9,309.9,1517.0,36.6,117.0,11.0,55522.200000000004,4282.2,none
L,1,298.9,309.9,1309.0,56.2,119.0,11.0,73565.8,6687.8,none
M,2,298.9,309.9,1357.0,54.5,121.0,11.0,73956.5,6594.5,none
L,1,298.8,309.8,1490.0,40.6,124.0,11.0,60494.0,5034.400000000001,none
H,0,298.8,309.8,1911.0,21.6,126.0,11.0,41277.600000000006,2721.6000000000004,none
L,1,298.8,309.8,1599.0,33.6,131.0,11.0,53726.4,4401.6,none
M,2,298.8,309.7,2098.0,19.0,133.0,10.899999999999977,39862.0,2527.0,none
M,2,298.7,309.7,1629.0,27.9,136.0,11.0,45449.1,3794.3999999999996,none
L,1,298.8,309.8,1557.0,37.2,139.0,11.0,57920.4,5170.8,none
L,1,298.8,309.8,1461.0,39.4,141.0,11.0,57563.4,5555.4,none
L,1,298.8,309.8,1563.0,33.7,143.0,11.0,52673.100000000006,4819.1,none
L,1,298.7,309.8,1695.0,29.0,145.0,11.100000000000023,49155.0,4205.0,none
L,1,298.8,310.0,1528.0,36.7,147.0,11.199999999999989,56077.600000000006,5394.900000000001,none
L,1,298.8,310.0,1389.0,49.6,149.0,11.199999999999989,68894.40000000001,7390.400000000001,none
L,1,298.9,310.0,2231.0,17.4,151.0,11.100000000000023,38819.399999999994,2627.3999999999996,none
M,2,298.9,310.1,1442.0,42.9,153.0,11.200000000000045,61861.799999999996,6563.7,none
H,0,298.9,310.1,1458.0,44.3,156.0,11.200000000000045,64589.399999999994,6910.799999999999,none
L,1,299.0,310.1,1444.0,47.7,161.0,11.100000000000023,68878.8,7679.700000000001,none
M,2,298.9,310.0,1348.0,58.2,163.0,11.100000000000023,78453.6,9486.6,none
L,1,298.9,310.0,1791.0,27.6,166.0,11.100000000000023,49431.600000000006,4581.6,none
L,1,299.0,310.0,1509.0,38.0,168.0,11.0,57342.0,6384.0,none
L,1,298.9,310.0,1515.0,42.9,170.0,11.100000000000023,64993.5,7293.0,none
M,2,298.9,310.1,1655.0,31.5,172.0,11.200000000000045,52132.5,5418.0,none
L,1,298.9,310.1,1495.0,42.9,175.0,11.200000000000045,64135.5,7507.5,none
L,1,298.9,310.2,1623.0,37.2,177.0,11.300000000000011,60375.600000000006,6584.400000000001,none
L,1,298.9,310.2,1562.0,42.5,179.0,11.300000000000011,66385.0,7607.5,none
L,1,298.8,310.1,1574.0,36.2,181.0,11.300000000000011,56978.8,6552.200000000001,none
L,1,298.8,310.0,1611.0,32.4,183.0,11.199999999999989,52196.399999999994,5929.2,none
L,1,298.8,310.0,1403.0,45.6,185.0,11.199999999999989,63976.8,8436.0,none
L,1,298.8,310.1,1481.0,47.4,187.0,11.300000000000011,70199.4,8863.8,none
M,2,298.9,310.1,1441.0,41.2,189.0,11.200000000000045,59369.200000000004,7786.8,none
H,0,298.8,310.1,1483.0,45.4,192.0,11.300000000000011,67328.2,8716.8,none
L,1,298.7,310.0,1555.0,32.6,197.0,11.300000000000011,50693.0,6422.200000000001,none
L,1,298.6,309.9,1615.0,28.8,199.0,11.299999999999955,46512.0,5731.2,none
L,1,298.6,309.8,1561.0,32.6,201.0,11.199999999999989,50888.600000000006,6552.6,none
L,1,298.5,309.8,1593.0,35.1,203.0,11.300000000000011,55914.3,7125.3,none
M,2,298.5,309.7,1552.0,34.0,205.0,11.199999999999989,52768.0,6970.0,none
H,0,298.5,309.7,1561.0,35.3,208.0,11.199999999999989,55103.299999999996,7342.4,none
L,1,298.6,309.8,1597.0,35.9,213.0,11.199999999999989,57332.299999999996,7646.7,none
M,2,298.6,309.9,1517.0,34.0,215.0,11.299999999999955,51578.0,7310.0,none
L,1,298.6,309.8,2271.0,16.2,218.0,11.199999999999989,36790.2,3531.6,TWF
L,1,298.5,309.7,1613.0,36.7,0.0,11.199999999999989,59197.100000000006,0.0,none
M,2,298.5,309.6,1509.0,47.3,2.0,11.100000000000023,71375.7,94.6,none
L,1,298.6,309.7,1703.0,26.1,5.0,11.099999999999966,44448.3,130.5,none
L,1,298.6,309.7,1925.0,22.1,7.0,11.099999999999966,42542.5,154.70000000000002,none
M,2,298.6,309.6,1635.0,29.7,9.0,11.0,48559.5,267.3,none
L,1,298.5,309.5,1294.0,66.7,12.0,11.0,86309.8,800.4000000000001,PWF
L,1,298.6,309.6,1472.0,39.1,14.0,11.0,57555.200000000004,547.4,none
H,0,298.6,309.6,1449.0,42.5,16.0,11.0,61582.5,680.0,none
L,1,298.6,309.6,1563.0,35.0,21.0,11.0,54705.0,735.0,none
L,1,298.6,309.6,1611.0,35.7,23.0,11.0,57512.700000000004,821.1,none
L,1,298.6,309.6,1386.0,48.6,25.0,11.0,67359.6,1215.0,none
H,0,298.6,309.5,1584.0,31.8,27.0,10.899999999999977,50371.200000000004,858.6,none
M,2,298.7,309.6,1424.0,50.4,32.0,10.900000000000034,71769.59999999999,1612.8,none
L,1,298.5,309.5,1561.0,34.8,35.0,11.0,54322.799999999996,1218.0,none
L,1,298.5,309.4,1560.0,37.9,37.0,10.899999999999977,59124.0,1402.3,none
H,0,298.6,309.5,1375.0,41.0,39.0,10.899999999999977,56375.0,1599.0,none
M,2,298.6,309.5,1684.0,27.8,44.0,10.899999999999977,46815.200000000004,1223.2,none
M,2,298.6,309.6,1397.0,54.1,47.0,11.0,75577.7,2542.7000000000003,none
L,1,298.6,309.6,1387.0,57.6,50.0,11.0,79891.2,2880.0,none
H,0,298.7,309.7,1311.0,54.5,52.0,11.0,71449.5,2834.0,none
L,1,298.8,309.8,1509.0,36.2,57.0,11.0,54625.8,2063.4,none
M,2,298.8,309.8,1477.0,46.7,59.0,11.0,68975.90000000001,2755.3,none
L,1,298.8,309.9,1441.0,41.6,62.0,11.099999999999966,59945.6,2579.2000000000003,none
L,1,298.7,309.9,1404.0,47.1,64.0,11.199999999999989,66128.40000000001,3014.4,none
H,0,298.8,309.9,1466.0,44.6,66.0,11.099999999999966,65383.6,2943.6,none
M,2,298.7,309.8,1435.0,48.8,71.0,11.100000000000023,70028.0,3464.7999999999997,none
H,0,298.7,309.7,1697.0,29.8,74.0,11.0,50570.6,2205.2000000000003,none
M,2,298.7,309.6,1738.0,27.3,79.0,10.900000000000034,47447.4,2156.7000000000003,none
H,0,298.6,309.5,1420.0,50.4,82.0,10.899999999999977,71568.0,4132.8,none
M,2,298.5,309.5,1535.0,39.8,87.0,11.0,61092.99999999999,3462.6,none
L,1,298.6,309.6,1715.0,28.4,90.0,11.0,48706.0,2556.0,none
L,1,298.6,309.5,1483.0,43.2,92.0,10.899999999999977,64065.600000000006,3974.4,none
M,2,298.5,309.4,1521.0,37.5,94.0,10.899999999999977,57037.5,3525.0,none
H,0,298.5,309.4,1573.0,36.0,97.0,10.899999999999977,56628.0,3492.0,none
H,0,298.5,309.4,1414.0,46.7,102.0,10.899999999999977,66033.8,4763.400000000001,none
L,1,298.5,309.3,1590.0,33.9,107.0,10.800000000000011,53901.0,3627.2999999999997,none
L,1,298.5,309.3,1623.0,33.1,109.0,10.800000000000011,53721.3,3607.9,none
H,0,298.4,309.3,1694.0,30.9,111.0,10.900000000000034,52344.6,3429.8999999999996,none
M,2,298.4,309.2,1597.0,33.5,116.0,10.800000000000011,53499.5,3886.0,none
L,1,298.5,309.3,1471.0,44.7,119.0,10.800000000000011,65753.7,5319.3,none
M,2,298.5,309.3,1551.0,34.7,121.0,10.800000000000011,53819.700000000004,4198.700000000001,none
H,0,298.5,309.3,1421.0,50.3,124.0,10.800000000000011,71476.3,6237.2,none
M,2,298.4,309.3,1496.0,45.6,129.0,10.900000000000034,68217.6,5882.400000000001,none
H,0,298.4,309.3,1984.0,19.2,132.0,10.900000000000034,38092.799999999996,2534.4,none
L,1,298.4,309.2,1692.0,29.8,137.0,10.800000000000011,50421.6,4082.6,none
L,1,298.4,309.1,1467.0,42.5,139.0,10.700000000000045,62347.5,5907.5,none
L,1,298.4,309.2,1651.0,28.5,141.0,10.800000000000011,47053.5,4018.5,none
L,1,298.3,309.1,1417.0,60.5,143.0,10.800000000000011,85728.5,8651.5,none
L,1,298.2,309.0,1413.0,55.0,145.0,10.800000000000011,77715.0,7975.0,none
M,2,298.2,309.0,1441.0,44.2,147.0,10.800000000000011,63692.200000000004,6497.400000000001,none
M,2,298.2,309.0,1353.0,50.3,150.0,10.800000000000011,68055.9,7545.0,none
L,1,298.1,309.0,1502.0,40.9,153.0,10.899999999999977,61431.799999999996,6257.7,none
L,1,298.2,309.0,1610.0,31.7,155.0,10.800000000000011,51037.0,4913.5,none
M,2,298.2,309.1,1411.0,45.8,157.0,10.900000000000034,64623.799999999996,7190.599999999999,none
L,1,298.3,309.1,1387.0,52.3,160.0,10.800000000000011,72540.09999999999,8368.0,none
H,0,298.3,309.1,1430.0,40.9,162.0,10.800000000000011,58487.0,6625.8,none
M,2,298.4,309.1,1576.0,38.8,167.0,10.700000000000045,61148.799999999996,6479.599999999999,none
M,2,298.5,309.2,1721.0,29.4,170.0,10.699999999999989,50597.399999999994,4998.0,none
M,2,298.5,309.3,1465.0,42.4,173.0,10.800000000000011,62116.0,7335.2,none
M,2,298.6,309.4,1407.0,45.1,176.0,10.799999999999955,63455.700000000004,7937.6,none
M,2,298.6,309.4,1464.0,36.9,179.0,10.799999999999955,54021.6,6605.099999999999,none
M,2,298.6,309.5,1568.0,36.7,182.0,10.899999999999977,57545.600000000006,6679.400000000001,none
L,1,298.6,309.4,1667.0,35.6,185.0,10.799999999999955,59345.200000000004,6586.0,none
L,1,298.5,309.4,1360.0,60.9,187.0,10.899999999999977,82824.0,11388.3,OSF
M,2,298.5,309.3,1488.0,43.7,189.0,10.800000000000011,65025.600000000006,8259.300000000001,none
L,1,298.4,309.3,1504.0,39.3,192.0,10.900000000000034,59107.2,7545.599999999999,none
L,1,298.4,309.2,1610.0,32.4,194.0,10.800000000000011,52164.0,6285.599999999999,none
L,1,298.4,309.2,1345.0,52.7,196.0,10.800000000000011,70881.5,10329.2,none
M,2,298.3,309.3,1376.0,57.0,198.0,11.0,78432.0,11286.0,none
L,1,298.4,309.4,1385.0,50.0,201.0,11.0,69250.0,10050.0,none
M,2,298.4,309.4,1429.0,41.8,203.0,11.0,59732.2,8485.4,none
L,1,298.3,309.3,1337.0,56.1,206.0,11.0,75005.7,11556.6,OSF
L,1,298.4,309.3,1542.0,35.4,208.0,10.900000000000034,54586.799999999996,7363.2,none
L,1,298.4,309.2,2118.0,17.7,210.0,10.800000000000011,37488.6,3717.0,none
L,1,298.3,309.1,1386.0,45.3,212.0,10.800000000000011,62785.799999999996,9603.599999999999,none
M,2,298.3,309.1,1632.0,32.7,0.0,10.800000000000011,53366.4,0.0,none
L,1,298.4,309.3,1545.0,36.9,3.0,10.900000000000034,57010.5,110.69999999999999,none
M,2,298.4,309.3,1390.0,53.6,5.0,10.900000000000034,74504.0,268.0,none
M,2,298.4,309.3,1355.0,50.6,8.0,10.900000000000034,68563.0,404.8,none
L,1,298.4,309.2,1425.0,45.5,11.0,10.800000000000011,64837.5,500.5,none
M,2,298.4,309.2,1491.0,51.2,13.0,10.800000000000011,76339.2,665.6,none
H,0,298.3,309.2,1486.0,42.4,16.0,10.899999999999977,63006.4,678.4,none
M,2,298.3,309.2,1359.0,51.4,21.0,10.899999999999977,69852.59999999999,1079.3999999999999,none
L,1,298.4,309.3,1395.0,47.6,24.0,10.900000000000034,66402.0,1142.4,none
L,1,298.3,309.2,1383.0,52.1,26.0,10.899999999999977,72054.3,1354.6000000000001,none
H,0,298.3,309.1,1484.0,37.0,28.0,10.800000000000011,54908.0,1036.0,none
L,1,298.3,309.1,1421.0,47.4,33.0,10.800000000000011,67355.4,1564.2,none
L,1,298.3,309.0,1339.0,58.8,35.0,10.699999999999989,78733.2,2058.0,none
L,1,298.4,309.1,1362.0,46.1,37.0,10.700000000000045,62788.200000000004,1705.7,none
H,0,298.5,309.2,1568.0,40.6,39.0,10.699999999999989,63660.8,1583.4,none
L,1,298.6,309.4,2312.0,15.5,44.0,10.799999999999955,35836.0,682.0,none
M,2,298.5,309.3,1498.0,34.6,46.0,10.800000000000011,51830.8,1591.6000000000001,none
M,2,298.5,309.3,1761.0,27.2,49.0,10.800000000000011,47899.2,1332.8,none
L,1,298.6,309.4,1316.0,51.4,52.0,10.799999999999955,67642.4,2672.7999999999997,none
L,1,298.6,309.4,1525.0,37.8,54.0,10.799999999999955,57644.99999999999,2041.1999999999998,none
H,0,298.6,309.4,1362.0,45.3,56.0,10.799999999999955,61698.6,2536.7999999999997,none
L,1,298.7,309.6,1516.0,38.5,61.0,10.900000000000034,58366.0,2348.5,none
L,1,298.6,309.5,1450.0,44.2,63.0,10.899999999999977,64090.00000000001,2784.6000000000004,none
M,2,298.6,309.5,1366.0,55.0,65.0,10.899999999999977,75130.0,3575.0,none
L,1,298.5,309.5,1547.0,33.1,68.0,11.0,51205.700000000004,2250.8,none
M,2,298.6,309.5,1580.0,33.9,70.0,10.899999999999977,53562.0,2373.0,none
H,0,298.7,309.6,1755.0,26.9,73.0,10.900000000000034,47209.5,1963.6999999999998,none
M,2,298.7,309.6,1800.0,24.8,78.0,10.900000000000034,44640.0,1934.4,none
M,2,298.8,309.7,1439.0,45.8,81.0,10.899999999999977,65906.2,3709.7999999999997,none
L,1,298.9,309.8,1411.0,56.3,84.0,10.900000000000034,79439.3,4729.2,none
M,2,298.9,309.9,1645.0,31.4,86.0,11.0,51653.0,2700.4,none
M,2,298.9,309.8,2450.0,13.9,89.0,10.900000000000034,34055.0,1237.1000000000001,none
L,1,299.0,309.9,1630.0,34.0,92.0,10.899999999999977,55420.0,3128.0,none
L,1,299.0,309.9,1411.0,44.7,94.0,10.899999999999977,63071.700000000004,4201.8,none
L,1,298.9,309.9,1526.0,35.4,96.0,11.0,54020.4,3398.3999999999996,none
L,1,298.9,309.9,1590.0,31.3,98.0,11.0,49767.0,3067.4,none
H,0,299.0,309.9,1884.0,25.6,100.0,10.899999999999977,48230.4,2560.0,none
M,2,298.9,309.8,1947.0,21.7,105.0,10.900000000000034,42249.9,2278.5,none
L,1,298.9,309.9,1373.0,52.1,108.0,11.0,71533.3,5626.8,none
L,1,298.9,309.8,1616.0,36.5,110.0,10.900000000000034,58984.0,4015.0,none
M,2,298.9,309.9,1449.0,44.1,112.0,11.0,63900.9,4939.2,none
M,2,298.9,309.8,1363.0,50.6,115.0,10.900000000000034,68967.8,5819.0,none
H,0,298.8,309.7,1461.0,55.1,118.0,10.899999999999977,80501.1,6501.8,none
L,1,298.8,309.7,1374.0,58.6,123.0,10.899999999999977,80516.40000000001,7207.8,none
L,1,298.7,309.7,1293.0,59.1,125.0,11.0,76416.3,7387.5,none
M,2,298.8,309.8,1490.0,38.6,127.0,11.0,57514.0,4902.2,none
L,1,298.8,309.8,1753.0,27.5,130.0,11.0,48207.5,3575.0,none
L,1,298.8,309.8,1493.0,38.5,132.0,11.0,57480.5,5082.0,none
L,1,298.8,309.8,1895.0,22.0,134.0,11.0,41690.0,2948.0,none
H,0,298.7,309.6,1654.0,34.3,136.0,10.900000000000034,56732.2,4664.799999999999,none
L,1,298.7,309.5,1673.0,30.8,141.0,10.800000000000011,51528.4,4342.8,none
L,1,298.8,309.6,1613.0,27.7,143.0,10.800000000000011,44680.1,3961.1,none
L,1,298.8,309.6,1903.0,22.3,145.0,10.800000000000011,42436.9,3233.5,none
L,1,298.8,309.5,1368.0,44.7,147.0,10.699999999999989,61149.600000000006,6570.900000000001,none
M,2,298.8,309.6,1575.0,34.4,149.0,10.800000000000011,54180.0,5125.599999999999,none
H,0,298.8,309.6,1516.0,40.2,152.0,10.800000000000011,60943.200000000004,6110.400000000001,none
L,1,298.8,309.5,1645.0,32.8,157.0,10.699999999999989,53955.99999999999,5149.599999999999,none
L,1,298.8,309.5,1374.0,48.1,159.0,10.699999999999989,66089.40000000001,7647.900000000001,none
H,0,298.9,309.7,1407.0,48.6,161.0,10.800000000000011,68380.2,7824.6,none
M,2,298.9,309.6,1284.0,55.3,166.0,10.700000000000045,71005.2,9179.8,none
L,1,298.9,309.5,1645.0,31.1,169.0,10.600000000000023,51159.5,5255.900000000001,none
L,1,298.8,309.4,1387.0,54.1,171.0,10.599999999999966,75036.7,9251.1,none
M,2,298.8,309.3,1618.0,35.1,173.0,10.5,56791.8,6072.3,none
L,1,298.8,309.3,1357.0,47.1,176.0,10.5,63914.700000000004,8289.6,none
L,1,298.7,309.2,1396.0,44.8,178.0,10.5,62540.799999999996,7974.4,none
L,1,298.7,309.2,1586.0,31.4,180.0,10.5,49800.399999999994,5652.0,none
H,0,298.7,309.2,1449.0,42.3,182.0,10.5,61292.7,7698.599999999999,none
M,2,298.7,309.2,1423.0,48.9,187.0,10.5,69584.7,9144.3,none
H,0,298.7,309.3,1402.0,45.3,190.0,10.600000000000023,63510.6,8607.0,none
M,2,298.7,309.2,1437.0,45.7,195.0,10.5,65670.90000000001,8911.5,none
L,1,298.6,309.1,1537.0,35.7,198.0,10.5,54870.9,7068.6,none
M,2,298.7,309.1,1423.0,49.5,200.0,10.400000000000034,70438.5,9900.0,none
M,2,298.6,309.1,1587.0,37.3,203.0,10.5,59195.1,7571.9,none
M,2,298.6,309.1,1487.0,43.2,206.0,10.5,64238.4,8899.2,none
L,1,298.6,309.0,1456.0,47.7,0.0,10.399999999999977,69451.2,0.0,none
L,1,298.7,309.1,1607.0,32.7,2.0,10.400000000000034,52548.9,65.4,none
L,1,298.6,309.0,1469.0,46.0,4.0,10.399999999999977,67574.0,184.0,none
M,2,298.6,309.0,1481.0,40.8,6.0,10.399999999999977,60424.799999999996,244.79999999999998,none
L,1,298.6,308.9,1327.0,58.8,9.0,10.299999999999955,78027.59999999999,529.1999999999999,none
L,1,298.5,308.8,1589.0,30.6,11.0,10.300000000000011,48623.4,336.6,none
L,1,298.5,308.8,1670.0,29.6,13.0,10.300000000000011,49432.0,384.8,none
M,2,298.5,308.7,1662.0,28.3,15.0,10.199999999999989,47034.6,424.5,none
M,2,298.5,308.8,1553.0,34.9,18.0,10.300000000000011,54199.7,628.1999999999999,none
M,2,298.5,308.8,1557.0,36.0,21.0,10.300000000000011,56052.0,756.0,none
L,1,298.4,308.8,1352.0,56.7,24.0,10.400000000000034,76658.40000000001,1360.8000000000002,none
L,1,298.5,308.8,1305.0,58.7,26.0,10.300000000000011,76603.5,1526.2,none
H,0,298.5,308.7,1450.0,43.9,28.0,10.199999999999989,63655.0,1229.2,none
M,2,298.5,308.7,1347.0,48.5,33.0,10.199999999999989,65329.5,1600.5,none
H,0,298.6,308.8,1566.0,39.1,36.0,10.199999999999989,61230.600000000006,1407.6000000000001,none
M,2,298.5,308.7,1615.0,33.3,41.0,10.199999999999989,53779.49999999999,1365.3,none
M,2,298.5,308.6,1384.0,54.4,44.0,10.100000000000023,75289.59999999999,2393.6,none
M,2,298.5,308.7,1367.0,47.3,47.0,10.199999999999989,64659.1,2223.1,none
